-2 -0.509804 1.48949e-99 0
-2 -0.494118 3.75088e-99 0
-2 -0.478431 9.35492e-99 0
-2 -0.462745 2.31078e-98 0
-2 -0.447059 5.65312e-98 0
-2 -0.431373 1.36971e-97 0
-2 -0.415686 3.28685e-97 0
-2 -0.4 7.81164e-97 0
-2 -0.384314 1.83872e-96 0
-2 -0.368627 4.28647e-96 0
-2 -0.352941 9.89682e-96 0
-2 -0.337255 2.26309e-95 0
-2 -0.321569 5.1253e-95 0
-2 -0.305882 1.1496e-94 0
-2 -0.290196 2.5538e-94 0
-2 -0.27451 5.61873e-94 0
-2 -0.258824 1.22433e-93 0
-2 -0.243137 2.64224e-93 0
-2 -0.227451 5.64749e-93 0
-2 -0.211765 1.1955e-92 0
-2 -0.196078 2.50643e-92 0
-2 -0.180392 5.20441e-92 0
-2 -0.164706 1.07028e-91 0
-2 -0.14902 2.17991e-91 0
-2 -0.133333 4.39731e-91 0
-2 -0.117647 8.78512e-91 0
-2 -0.101961 1.73828e-90 0
-2 -0.0862745 3.40645e-90 0
-2 -0.0705882 6.61143e-90 0
-2 -0.054902 1.27087e-89 0
-2 -0.0392157 2.41944e-89 0
-2 -0.0235294 4.56186e-89 0
-2 -0.00784314 8.51882e-89 0
-2 0.00784314 1.57553e-88 0
-2 0.0235294 2.88594e-88 0
-2 0.0392157 5.2355e-88 0
-2 0.054902 9.40675e-88 0
-2 0.0705882 1.67391e-87 0
-2 0.0862745 2.95009e-87 0
-2 0.101961 5.14932e-87 0
-2 0.117647 8.90176e-87 0
-2 0.133333 1.5241e-86 0
-2 0.14902 2.5844e-86 0
-2 0.164706 4.34029e-86 0
-2 0.180392 7.21918e-86 0
-2 0.196078 1.18924e-85 0
-2 0.211765 1.94026e-85 0
-2 0.227451 3.13518e-85 0
-2 0.243137 5.01737e-85 0
-2 0.258824 7.95245e-85 0
-2 0.27451 1.24835e-84 0
-2 0.290196 1.94081e-84 0
-2 0.305882 2.98841e-84 0
-2 0.321569 4.55732e-84 0
-2 0.337255 6.88318e-84 0
-2 0.352941 1.02963e-83 0
-2 0.368627 1.52539e-83 0
-2 0.384314 2.23817e-83 0
-2 0.4 3.2525e-83 0
-2 0.415686 4.68114e-83 0
-2 0.431373 6.67264e-83 0
-2 0.447059 9.42007e-83 0
-2 0.462745 1.31711e-82 0
-2 0.478431 1.8239e-82 0
-2 0.494118 2.50144e-82 0
-2 0.509804 3.39774e-82 0
-2 0.52549 4.57091e-82 0
-2 0.541176 6.09011e-82 0
-2 0.556863 8.03635e-82 0
-2 0.572549 1.05028e-81 0
-2 0.588235 1.35944e-81 0
-2 0.603922 1.74271e-81 0
-2 0.619608 2.2126e-81 0
-2 0.635294 2.78222e-81 0
-2 0.65098 3.46491e-81 0
-2 0.666667 4.27368e-81 0
-2 0.682353 5.22064e-81 0
-2 0.698039 6.31621e-81 0
